,web site,title,handle,body_html,published_at,updated_at,created_at,product_type,price,sku,available,image
454,https://completedworks.com/,Deep State - Gold Vermeil Hoop Earrings,deep-state-gold-vermeil-hoop-earrings,"

Strands of gold vermeil twirl energetically around each other in these small
hoop earrings. Secured with an earring post and clip fastening.

**In Stock: Order before 12pm GMT for same weekday despatch**

Details

The piece is thoughtfully handcrafted in sterling silver and plated in 14ct
yellow gold vermeil. The height of the piece is 22mm, its width is 9mm and its
depth is 22mm.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-01-20T13:33:04+00:00,2021-07-08T13:51:05+01:00,2020-01-20T13:33:04+00:00,Earrings,210.00,F26,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Gold-Vermeil-Earrings-Deep-State-Woven-Collection-1-5.jpg?v=1607810891
455,https://tortware.com/,LORA clip in Lilac Flame (LIMITED EDITION),lora-clip-in-lilac-flame-limited-edition,"

Meet the **LORA** clip.

An ivory lilac and bright marbled orange stripe hair claw with strong grip,
making it suitable for all hair types.  

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 9cm

Find out more about our shipping and returns.

Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-07-13T18:42:31+01:00,2021-07-13T22:14:01+01:00,2021-07-13T18:42:32+01:00,Hair Claw,26.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/LORAINLILACFLAMEruler.png?v=1626198277
456,https://tortware.com/,LORA clip in Miami Teal (LIMITED EDITION),lora-clip-in-miami-teal-limited-edition,"

Meet the **LORA** clip.

A jade green and dark turquoise stripe hair claw with strong grip, making it
suitable for all hair types.  

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 9cm

Find out more about our shipping and returns.

Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-07-13T18:26:10+01:00,2021-07-13T22:13:32+01:00,2021-07-13T18:26:10+01:00,Hair Claw,26.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/LORAINMIAMITEALruler.png?v=1626197643
457,https://tortware.com/,LORA clip in Iced Crimson (LIMITED EDITION),lora-clip-in-iced-crimson-limited-edition,"

Meet the **LORA** clip.

A bright crimson red and marbled aqua stripe hair claw with strong grip,
making it suitable for all hair types.  

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 9cm

Find out more about our shipping and returns.

Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-07-13T18:08:32+01:00,2021-07-13T18:08:32+01:00,2020-11-06T17:17:27+00:00,Hair Claw,26.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/LoraclipinIcedCrimsonside.jpg?v=1604683125
458,https://tortware.com/,JOAN clip in Watermelon Punch,joan-clip-in-watermelon-punch,"

Meet the **JOAN** clip.

A soft pink with lime tie-dye effect resin, with daisies and rose-pink
rhinestone accents. The strong grip makes it suitable for all hair types.

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 7.5cm

Find out more about our shipping and returns.

*Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-07-13T18:01:33+01:00,2021-07-13T18:01:42+01:00,2020-12-08T15:40:35+00:00,Hair Claw,26.00,65,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/JOANinWatermelonPunchruler.jpg?v=1607442115
459,https://tortware.com/,CORA clip in Bleached Cobalt,cora-clip-in-bleached-cobalt,"

Meet the ** CORA **clip.  

A deep blue and white marbled resin, round-edged triangle clip with gold hinge
fastening on the back. The teeth effect on the clip ensures strong hold
without damage to the hair.

Product details

  * sold as set of two
  * eco-resin material
  * clip length approx. 7cm

Find out more about our shipping and returns.

*Note to buyer

Due to the way hand-poured resin, all clip patterns are unique and therefore
may not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.  

",2021-07-07T00:19:51+01:00,2021-07-13T17:26:10+01:00,2021-07-07T00:19:51+01:00,Alligator Clip,22.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/CORAclipsinBleachedCobaltback.jpg?v=1625613837
460,https://tortware.com/,CORA clip in Mermaid Clouds,cora-clip-in-mermaid-clouds,"

Meet the ** CORA **clip.  

An iridescent light blue cloud effect, round-edged triangle clip with gold
hinge fastening on the back. The teeth effect on the clip ensures strong hold
without damage to the hair.

Product details

  * sold as set of two
  * eco-resin material
  * clip length approx. 7cm

Find out more about our shipping and returns.

*Note to buyer

Due to the way hand-poured resin, all clip patterns are unique and therefore
may not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.  

",2021-07-07T00:14:34+01:00,2021-07-09T13:21:02+01:00,2021-07-07T00:14:34+01:00,Alligator Clip,22.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/CORAclipsinMermaidCloudsback.jpg?v=1625613556
461,https://tortware.com/,JOAN clip in Candy Clouds (LIMITED EDITION),joan-clip-in-candy-clouds-limited-edition,"

Meet the **JOAN** clip.

This **limited edition** **Tort x MY LADY GARDEN** clip is available through
our website for a limited time. A pink and lilac cloud like resin clip with
daisies and rhinestone accents. The medium grip claw is great for a half up
half down look, or to hold a bun.

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 7.5cm

Find out more about our shipping and returns.

*Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-06-30T23:42:47+01:00,2021-07-10T13:36:35+01:00,2021-06-30T23:42:47+01:00,Hair Claw,26.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/IMG_9786.jpg?v=1625093452
462,https://tortware.com/,JOAN clip in Iridescent Grape (LIMITED EDITION),joan-clip-in-iridescent-grape-limited-edition,"

Meet the **JOAN** clip.

An iridescent violet-purple resin claw with pearlescent daisies and violet
rhinestone accents. The medium grip claw is great for a half up half down
look, or to hold a bun.

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 7.5cm

Find out more about our shipping and returns.

*Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-06-24T16:46:21+01:00,2021-07-12T15:10:50+01:00,2021-06-24T16:46:22+01:00,Hair Claw,26.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/JOANinIridescentGraperuler.jpg?v=1624549732
463,https://tortware.com/,ELVA Comb in Leopard Tortoiseshell,elva-comb-in-leopard-tortoiseshell,"

Meet the **ELVA** comb.

A round-edged rectangle comb in a leopard print tortoiseshell resin. Designed
with widely positioned rounded teeth so that hair retains texture and
strength. Glides through wet or dry hair to gently untangle or tease after
curling with tongs or straighteners, while preventing breakage, split ends and
frizz.

Product details:  

  * sold individually
  * hand poured eco-resin material
  * comb length approx. 15cm
  * comes in a large velvet pouch

  

Find out more about our shipping and returns.

*Note to buyer

Combs are non-refundable for hygiene purposes.

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins. Made with thick resin however combs must be looked after and kept flat
in pouch to avoid breaking.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance.

Each product comes in a pouch.

",2021-06-23T15:44:26+01:00,2021-07-13T17:26:05+01:00,2021-06-23T15:44:26+01:00,Comb,24.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/ELVAinLeopardTortoiseshellruler.jpg?v=1624459676
464,https://tortware.com/,LUCY Comb in Leopard Tortoiseshell,lucy-comb-in-leopard-tortoiseshell,"

Meet the **LUCY** comb.

A scallop edged comb in a leopard print inspired tortoiseshell effect resin.
Designed with widely positioned rounded teeth so that hair retains texture and
strength. Glides through wet or dry hair to gently untangle or tease after
curling with tongs or straighteners, while preventing breakage, split ends and
frizz.

Product details:

  * sold individually
  * hand poured eco-resin material
  * comb length approx. 15cm
  * comes in a large velvet pouch

Find out more about our shipping and returns.

*Note to buyer

Combs are non-fundable for hygiene reasons.

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins. Made with thick resin however combs must be looked after and kept flat
in pouch to avoid breaking.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance.

Each product comes in a branded Tort pouch.

",2021-06-22T12:31:33+01:00,2021-07-07T13:00:53+01:00,2021-06-22T12:31:33+01:00,Comb,24.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/LUCYinLeopardTortoiseshellruler.jpg?v=1624366417
465,https://tortware.com/,JAYA Mirror in Pink Pearl,jaya-mirror-in-pink-pearl,"

Meet the **JAYA** mirror.

A sliding compact pocket mirror in a light pearlised pink resin. Cute enough
to have on your dressing table, and functional enough to keep in your bag for
touch ups on the go.

Product details:

  * sold individually
  * hand poured eco-resin material
  * comb length approx. 10.5cm 
  * comes in a Tort velvet pouch

Find out more about our shipping and returns.

*Note to buyer

Combs are non-fundable for hygiene reasons.

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins. Made with thick resin however combs must be looked after and kept flat
in pouch to avoid breaking.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance.

",2021-06-12T00:45:45+01:00,2021-07-07T14:31:10+01:00,2021-06-12T00:39:58+01:00,Comb,16.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/JAYAmirrorinPinkPearlrulerwebsite.jpg?v=1623455086
466,https://tortware.com/,JASI comb in Pink Pearl,jasi-comb-in-pink-pearl,"

Meet the **JASI** comb.

A larger handled wide tooth comb in a light pearlised pink resin. Designed
with widely positioned teeth so that hair retains texture and strength. Glides
through wet or dry hair to gently untangle or tease after curling with tongs
or straighteners, while preventing breakage, split ends and frizz. Also great
for combing out wet hair or treatments.

Product details:

  * sold individually
  * hand poured eco-resin material
  * comb length approx. 24cm 

Find out more about our shipping and returns.

*Note to buyer

Combs are non-fundable for hygiene reasons.

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins. Made with thick resin however combs must be looked after and kept flat
in pouch to avoid breaking.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance.

",2021-06-12T00:35:04+01:00,2021-07-11T10:45:28+01:00,2021-06-12T00:35:05+01:00,Comb,24.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/JASIinPinkPearlrulerwebsite.jpg?v=1623454755
467,https://tortware.com/,LUCY comb in Pink Pearl,lucy-comb-in-pink-pearl,"

Meet the **LUCY** comb.

A scallop edged comb in a light candy pink pearlised resin. Designed with
widely positioned rounded teeth so that hair retains texture and strength.
Glides through wet or dry hair to gently untangle or tease after curling with
tongs or straighteners, while preventing breakage, split ends and frizz.

Product details:

  * sold individually
  * hand poured eco-resin material
  * comb length approx. 15cm
  * comes in a large velvet pouch

Find out more about our shipping and returns.

*Note to buyer

Combs are non-fundable for hygiene reasons.

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins. Made with thick resin however combs must be looked after and kept flat
in pouch to avoid breaking.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance.

Each product comes in a branded Tort pouch.

",2021-06-11T23:59:34+01:00,2021-07-11T13:20:24+01:00,2021-06-11T23:59:34+01:00,Comb,24.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/LUCYcombinPinkPearlrulerwebsite.jpg?v=1623454456
468,https://tortware.com/,ISLA clip in Mermaid Marble,isla-clip-in-mermaid-marble,"

Meet the **ISLA** clip.

A starfish clip in a multi colour marble effect resin opal rhinestones. It
fastens with a pin clip on the back.

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 6cm

Find out more about our shipping and returns.

*Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded Tort pouch.

",2021-06-04T13:00:57+01:00,2021-07-10T05:25:34+01:00,2021-06-04T13:00:57+01:00,French Barrette,16.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/IslainMermaidMarbleruler.jpg?v=1622808179
469,https://tortware.com/,CORA clip in Mermaid Marble,cora-clip-in-mermaid-marble,"

Meet the ** CORA **clip.  

A multi coloured resin with iridescent pearl pieces on a round-edged triangle
clip with gold hinge fastening on the back. The teeth effect on the clip
ensures strong hold without damage to the hair.

Product details

  * sold as set of two
  * eco-resin material
  * clip length approx. 7cm

  

Find out more about our shipping and returns.

*Note to buyer

Due to the way hand-poured resin, all clip patterns are unique and therefore
may not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.  

",2021-06-04T11:42:10+01:00,2021-07-12T18:25:54+01:00,2021-06-04T11:42:10+01:00,Alligator Clip,22.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/CORAclipinMermaidMarbleruler.jpg?v=1622803479
470,https://tortware.com/,SUZY clip in Rose Tortoiseshell,suzy-clip-in-rose-tortoiseshell,"

Meet the **SUZY** clip.

A black, camel and mauve pink camo tortoiseshell pattern hair claw, with
flower detail and rhinestone accents. Strong grip that has been tested and
works on most hair types.

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 9cm

  

Find out more about our shipping and returns.

*Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-05-23T19:50:31+01:00,2021-07-12T19:55:59+01:00,2021-05-23T19:50:31+01:00,Hair Claw,26.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/SUZYinRoseTortoiseshellruler.jpg?v=1621795948
471,https://tortware.com/,JOAN clip in Marbled Pomegranate,joan-clip-in-marbled-pomegranate,"

Meet the **JOAN** clip.

A red, pink and transparent marbled resin with daisies and ruby rhinestone
accents. Mid-size making it suitable for most hair types (depending on styling
preference).

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 7.5cm

Find out more about our shipping and returns.

*Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-05-14T16:27:15+01:00,2021-07-13T13:05:30+01:00,2021-05-14T16:27:16+01:00,Hair Claw,26.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/JOANinMarbledPomegranateruler.jpg?v=1621006350
472,https://tortware.com/,LORA clip in Pink Crimson (LIMITED EDITION),lora-clip-in-pink-crimson-limited-edition,"

Meet the **LORA** clip.

A pearlised pink and red/orange glitter stripe hair claw with strong grip,
making it suitable for all hair types.  

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 9cm

Find out more about our shipping and returns.

Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-05-06T18:08:31+01:00,2021-07-13T12:00:39+01:00,2021-05-06T18:08:32+01:00,Hair Claw,26.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/LORAinPinkCrimsonruler.jpg?v=1620321319
473,https://tortware.com/,SUZY clip in Pink Oyster,suzy-clip-in-pink-oyster,"

Meet the **SUZY** clip.

A pearlised pink hair claw with flower detail and rhinestone accents. Strong
grip that has been tested and works on most hair types.

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 9cm

  

Find out more about our shipping and returns.

*Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-05-06T16:53:34+01:00,2021-07-13T09:35:35+01:00,2021-05-06T16:53:34+01:00,Hair Claw,26.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/SUZYinPinkOysterruler.jpg?v=1620320286
474,https://tortware.com/,DEMI clip in Butter Icing,demi-clip-in-butter-icing,"

Meet the **DEMI** clip.

A marbled iridescent ivory and white resin. The wide double grip ensures a
strong hold, making it suitable for all hair types - including thick hair.

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 13cm

Find out more about our shipping and returns.

*Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded Tort pouch.

",2021-04-26T21:34:38+01:00,2021-07-12T21:30:51+01:00,2021-04-26T21:21:51+01:00,Hair Claw,24.00,,False,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/DEMIclawinbuttericingruler.jpg?v=1619468760
475,https://tortware.com/,TOTO clip in Marbled Emerald,toto-clip-in-marbled-emerald,"

Meet the **TOTO** clip.

An emerald jewel toned, marbled effect claw with a double grip ensuring strong
hold, making it suitable for all hair types.

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 7.5cm

  

Find out more about our shipping and returns.

*Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-04-15T20:23:59+01:00,2021-07-11T13:55:23+01:00,2021-04-15T20:23:59+01:00,Hair Claw,22.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/TOTOinMarbledEmeraldruler.jpg?v=1618514901
476,https://tortware.com/,TOTO clip in Cream Cheetah,toto-clip-in-cream-cheetah,"

Meet the **TOTO** clip.

A cream based cheetah print resin claw with a double grip ensuring strong
hold, making it suitable for all hair types.

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 7.5cm

  

Find out more about our shipping and returns.

*Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-04-15T20:19:17+01:00,2021-07-13T18:09:01+01:00,2021-04-15T20:19:17+01:00,Hair Claw,22.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/TOTOinCreamCheetahruler.jpg?v=1618514572
477,https://tortware.com/,JOAN clip in Pink Tie-Dye,joan-clip-in-pink-tie-dye,"

Meet the **JOAN** clip.

A pink ombre resin with daisies and rose-pink rhinestone accents, the strong
grip makes it suitable for all hair types.

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 7.5cm

Find out more about our shipping and returns.

*Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-04-07T17:27:32+01:00,2021-07-09T17:05:27+01:00,2020-08-22T17:31:16+01:00,Hair Claw,26.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/IMG_7062.jpg?v=1624034962
478,https://tortware.com/,TOTO clip in Hot Orange,toto-clip-in-hot-orange,"

Meet the **TOTO** clip.

A bright orange and transparent marble-effect resin with double grip claw,
ensuring strong hold, making it suitable for all hair types.

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 7.5cm

  

Find out more about our shipping and returns.

*Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-04-07T17:26:03+01:00,2021-07-12T12:15:18+01:00,2020-08-09T00:44:59+01:00,Hair Claw,22.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/TotoinHotOrangeruler.jpg?v=1596930499
479,https://tortware.com/,JOAN clip in Jewelled Azure,joan-clip-in-jewelled-azure,"

Meet the **JOAN** clip.

A bright azure blue clip with ruby rhinestone accents on flowers. Perfect for
a half up half down look or securing a bun for thicker hair and can hold all
hair on fine-medium hair.

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 7.5cm

Find out more about our shipping and returns.

*Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-04-04T11:00:50+01:00,2021-07-12T15:30:33+01:00,2021-04-04T10:53:46+01:00,Hair Claw,26.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/IMG_6593.jpg?v=1624028785
480,https://tortware.com/,LORA clip in Frozen Campino (LIMITED EDITION),lora-clip-in-frozen-campino-limited-edition,"

Meet the **LORA** clip.

An iced white and bleached berry candy stripe clip with strong grip, making it
suitable for all hair types.  

Product details:

  * sold individually
  * eco-resin material
  * clip length approx. 9cm

Find out more about our shipping and returns.

Note to buyer

Due to the hand-poured resin, all clip patterns are unique and therefore may
not look exactly like the image shown or each other. They’re sisters, not
twins.

To prevent metals from discolouring and rusting, keep items away from water
and fragrance. Please also keep all products out of direct sunlight/heat as
this may cause the adhesive to come undone. We cannot be responsible for
products damaged as a result of the above.

Each product comes in a branded pouch.

",2021-04-04T10:52:28+01:00,2021-07-01T14:54:00+01:00,2021-04-04T10:45:08+01:00,Hair Claw,26.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/LORAinFrozenCampinoruler.jpg?v=1617529845
481,https://tortware.com/,TORTSPORT x Nalgene Bottle in Violet Grape,tortsport-water-bottle-in-violet-grape,"

Drinking water has never felt cuter.

Meet the **TORTSPORT Water Bottle** 16oz / 500ml in Violet Grape. A bright
purple coloured bottle with khaki and orange cap.  

Sustainability in your hands. Nalgene is proud to be the first to market with
a new resin powered by next generation recycling technology that transforms
plastic destined for landfills into high performance BPA/BPS free bottles.  

**Dimensions:**  

Height (in): 7""  
Circumference (in): 3.25""  
Weight (oz): 110g

**Features:**

  * BPA/BPS Free: so you can drink water that's safe and tastes great.
  * Dishwasher Safe: safe to put in the dishwasher and easy to clean.
  * Fits Cupholders: fits in cupholders so you can take it with you on the road or at the gym.
  * Leak-Proof Guarantee: continuous, straight shouldered semi-buttress threads keep the bottle sealed tight.
  * Lightweight: engineered to count for when weight matters most.
  * Recycled Material: Made from recycled materials so you can look good and feel good.
  * Made In the USA

  

",2021-03-23T10:02:47+00:00,2021-07-01T14:54:00+01:00,2021-03-22T22:36:33+00:00,Merch,19.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/PurpleGrapemeasure.jpg?v=1616452706
482,https://tortware.com/,TORTSPORT x Nalgene Bottle in Smoked Lilac,copy-of-tortsport-water-bottle-in-smoked-lilac,"

Drinking water has never felt cuter.

Meet the **TORTSPORT Water Bottle** 16oz / 500ml in Smoked Lilac. A grey-lilac
coloured bottle with yellow and lime cap.  

Sustainability in your hands. Nalgene is proud to be the first to market with
a new resin powered by next generation recycling technology that transforms
plastic destined for landfills into high performance BPA/BPS free bottles.  

**Dimensions:**  

Height (in): 7""  
Circumference (in): 3.25""  
Weight (oz): 110g

**Features:**

  * BPA/BPS Free: so you can drink water that's safe and tastes great.
  * Dishwasher Safe: safe to put in the dishwasher and easy to clean.
  * Fits Cupholders: fits in cupholders so you can take it with you on the road or at the gym.
  * Leak-Proof Guarantee: continuous, straight shouldered semi-buttress threads keep the bottle sealed tight.
  * Lightweight: engineered to count for when weight matters most.
  * Recycled Material: Made from recycled materials so you can look good and feel good.
  * Made In the USA

  

",2021-03-23T10:02:33+00:00,2021-07-02T08:10:43+01:00,2021-03-22T22:40:24+00:00,Merch,19.00,,True,https://cdn.shopify.com/s/files/1/0090/8541/9616/products/SmokedLilactop.jpg?v=1616452975
